Ngày;Lần cuối;Mở;Cao;Thấp;KL; Thay đổi
29/9/23;19000.0;18957.0;19174.0;18957.0;2.69;0.46
28/9/23;18913.0;19000.0;19130.0;18870.0;5.74;-1.13
27/9/23;19130.0;19043.0;19130.0;18913.0;6.54;0.46
26/9/23;19043.0;19174.0;19348.0;19000.0;10.81;-0.45
25/9/23;19130.0;19391.0;19435.0;19130.0;8.77;-1.35
22/9/23;19391.0;19304.0;19565.0;19217.0;11.26;-0.45
21/9/23;19478.0;19478.0;19609.0;19435.0;6.24;-0.23
20/9/23;19522.0;19391.0;19609.0;19348.0;6.09;0.68
19/9/23;19391.0;19522.0;19652.0;19348.0;9.29;-0.67
18/9/23;19522.0;19652.0;19696.0;19391.0;5.02;-0.88
15/9/23;19696.0;19652.0;19783.0;19522.0;6.04;0.89
14/9/23;19522.0;19565.0;19826.0;19478.0;7.12;-0.44
13/9/23;19609.0;19783.0;19826.0;19522.0;7.98;-0.88
12/9/23;19783.0;19435.0;19783.0;19304.0;7.68;1.79
11/9/23;19435.0;19826.0;19913.0;19348.0;12.12;-1.76
8/9/23;19783.0;19913.0;19957.0;19739.0;6.35;-0.65
7/9/23;19913.0;20000.0;20130.0;19783.0;11.33;-0.22
6/9/23;19957.0;19783.0;19957.0;19652.0;5.49;0.88
5/9/23;19783.0;19739.0;20043.0;19696.0;8.77;0.67
31/8/23;19652.0;19522.0;19652.0;19522.0;8.29;0.67
30/8/23;19522.0;19174.0;19565.0;19174.0;8.31;1.81
29/8/23;19174.0;19174.0;19304.0;19087.0;6.64;0.00
28/8/23;19174.0;19130.0;19217.0;19087.0;5.93;0.46
25/8/23;19087.0;19130.0;19174.0;19000.0;6.18;-0.45
24/8/23;19174.0;19000.0;19348.0;19000.0;6.11;0.92
23/8/23;19000.0;19304.0;19391.0;19000.0;6.38;-0.91
22/8/23;19174.0;19217.0;19261.0;18783.0;10.43;0.23
21/8/23;19130.0;19000.0;19304.0;19000.0;9.17;0.46
18/8/23;19043.0;19739.0;19739.0;19043.0;23.52;-3.53
17/8/23;19739.0;19957.0;20000.0;19739.0;11.64;-0.87
16/8/23;19913.0;19870.0;20043.0;19826.0;9.66;0.22
15/8/23;19870.0;20130.0;20217.0;19870.0;7.43;-0.86
14/8/23;20043.0;19913.0;20043.0;19826.0;12.01;0.65
11/8/23;19913.0;19957.0;20000.0;19652.0;10.53;0.00
10/8/23;19913.0;20217.0;20304.0;19913.0;14.60;-1.29
9/8/23;20174.0;20348.0;20522.0;20130.0;17.89;-0.86
8/8/23;20348.0;20696.0;20783.0;20261.0;17.56;-1.47
7/8/23;20652.0;20826.0;20913.0;20522.0;32.30;-2.66
4/8/23;21217.0;20522.0;21217.0;20217.0;21.47;4.05
3/8/23;20391.0;20043.0;20435.0;20000.0;19.56;1.51
2/8/23;20087.0;19826.0;20130.0;19826.0;14.27;1.09
1/8/23;19870.0;20217.0;20217.0;19783.0;15.77;-0.44
31/7/23;19957.0;19565.0;19957.0;19522.0;22.09;3.38
28/7/23;19304.0;19304.0;19478.0;19174.0;9.90;0.22
27/7/23;19261.0;19391.0;19435.0;19174.0;8.29;-0.67
26/7/23;19391.0;19391.0;19522.0;19304.0;6.86;0.00
25/7/23;19391.0;19130.0;19565.0;19130.0;15.76;1.13
24/7/23;19174.0;19217.0;19304.0;19087.0;7.77;-0.22
21/7/23;19217.0;19130.0;19217.0;19043.0;7.68;0.45
20/7/23;19130.0;19130.0;19174.0;19043.0;7.23;0.00
19/7/23;19130.0;19130.0;19261.0;19087.0;10.99;0.00
18/7/23;19130.0;19043.0;19130.0;19000.0;7.80;0.00
17/7/23;19130.0;19174.0;19174.0;19043.0;7.51;0.00
14/7/23;19130.0;19174.0;19217.0;18957.0;7.93;0.00
13/7/23;19130.0;19130.0;19130.0;18957.0;7.75;0.68
12/7/23;19000.0;19304.0;19304.0;18957.0;5.96;-0.68
11/7/23;19130.0;19391.0;19391.0;19087.0;10.18;0.23
10/7/23;19087.0;18913.0;19217.0;18870.0;10.39;1.15
7/7/23;18870.0;18870.0;18913.0;18696.0;8.21;0.00
6/7/23;18870.0;19087.0;19130.0;18826.0;7.39;-1.14
5/7/23;19087.0;19130.0;19217.0;19087.0;9.34;-0.22
4/7/23;19130.0;19087.0;19174.0;19043.0;5.00;-0.23
3/7/23;19174.0;19174.0;19217.0;19087.0;4.63;0.00
30/6/23;19174.0;19043.0;19174.0;18957.0;5.89;0.69
29/6/23;19043.0;19391.0;19478.0;19043.0;9.37;-1.79
28/6/23;19391.0;19304.0;19478.0;19217.0;9.46;0.45
27/6/23;19304.0;19609.0;19609.0;19304.0;6.46;-0.23
26/6/23;19348.0;19304.0;19565.0;19130.0;13.55;1.60
23/6/23;19043.0;18870.0;19043.0;18783.0;13.15;1.15
22/6/23;18826.0;18913.0;19043.0;18826.0;9.17;-0.23
21/6/23;18870.0;18783.0;18870.0;18739.0;6.30;0.23
20/6/23;18826.0;18826.0;18870.0;18696.0;6.48;0.00
19/6/23;18826.0;18957.0;19000.0;18783.0;5.36;-0.69
16/6/23;18957.0;18870.0;19217.0;18783.0;16.57;0.46
15/6/23;18870.0;18826.0;18870.0;18739.0;6.22;0.23
14/6/23;18826.0;18826.0;19043.0;18783.0;9.24;0.23
13/6/23;18783.0;18696.0;18783.0;18609.0;9.16;0.70
12/6/23;18652.0;18826.0;18826.0;18565.0;4.93;-0.46
9/6/23;18739.0;18826.0;18826.0;18522.0;8.58;-0.23
8/6/23;18783.0;18957.0;19043.0;18783.0;11.13;-1.14
7/6/23;19000.0;18957.0;19130.0;18957.0;10.55;0.23
6/6/23;18957.0;18957.0;19000.0;18870.0;11.43;0.23
5/6/23;18913.0;19130.0;19261.0;18826.0;15.92;-0.23
2/6/23;18957.0;18696.0;19217.0;18652.0;17.28;1.87
1/6/23;18609.0;18696.0;18913.0;18478.0;14.68;0.86
31/5/23;18450.0;18305.0;18450.0;18159.0;38.56;0.79
30/5/23;18305.0;18377.0;18377.0;18159.0;29.88;0.20
29/5/23;18268.0;18232.0;18377.0;18159.0;21.92;0.60
26/5/23;18159.0;18305.0;18305.0;18123.0;11.32;-0.40
25/5/23;18232.0;18305.0;18305.0;18087.0;11.63;-0.20
24/5/23;18268.0;18523.0;18523.0;18123.0;14.61;-0.79
23/5/23;18414.0;18305.0;18595.0;18159.0;28.73;1.20
22/5/23;18196.0;18159.0;18196.0;18087.0;6.06;0.40
19/5/23;18123.0;18196.0;18196.0;17978.0;5.30;-0.20
18/5/23;18159.0;18087.0;18232.0;18050.0;4.43;0.40
17/5/23;18087.0;18159.0;18268.0;18050.0;4.56;-0.40
16/5/23;18159.0;18159.0;18196.0;18087.0;1.93;0.00
15/5/23;18159.0;18305.0;18377.0;18123.0;8.44;0.00
12/5/23;18159.0;18159.0;18196.0;18014.0;3.10;0.40
11/5/23;18087.0;18159.0;18232.0;18014.0;3.38;0.00
10/5/23;18087.0;18087.0;18123.0;18014.0;2.59;0.00
9/5/23;18087.0;18159.0;18196.0;18014.0;4.11;-0.20
8/5/23;18123.0;17905.0;18159.0;17869.0;3.05;1.22
5/5/23;17905.0;17796.0;17978.0;17796.0;3.47;-0.20
4/5/23;17941.0;17651.0;17978.0;17651.0;5.69;2.07
28/4/23;17578.0;17578.0;17724.0;17542.0;12.92;0.21
27/4/23;17542.0;17578.0;17760.0;17506.0;2.88;0.00
26/4/23;17542.0;17542.0;17578.0;17397.0;5.10;0.00
25/4/23;17542.0;17651.0;17760.0;17506.0;8.16;-0.20
24/4/23;17578.0;17651.0;17760.0;17506.0;3.01;-0.21
21/4/23;17615.0;17651.0;17724.0;17615.0;3.27;0.00
20/4/23;17615.0;17796.0;17832.0;17578.0;3.27;-0.61
19/4/23;17724.0;18014.0;18014.0;17724.0;6.08;-1.41
18/4/23;17978.0;18159.0;18159.0;17978.0;2.78;-1.00
17/4/23;18159.0;18123.0;18159.0;18014.0;2.18;0.20
14/4/23;18123.0;18196.0;18232.0;18050.0;6.64;0.00
13/4/23;18123.0;18123.0;18196.0;18050.0;3.33;0.40
12/4/23;18050.0;18159.0;18196.0;18014.0;4.26;-0.40
11/4/23;18123.0;18087.0;18196.0;17941.0;2.11;-0.20
10/4/23;18159.0;18232.0;18268.0;18050.0;4.81;-0.20
7/4/23;18196.0;18123.0;18232.0;18087.0;4.16;0.60
6/4/23;18087.0;18450.0;18486.0;18087.0;5.73;-1.58
5/4/23;18377.0;18232.0;18377.0;18196.0;4.39;0.60
4/4/23;18268.0;18341.0;18414.0;18196.0;9.51;-0.40
3/4/23;18341.0;18341.0;18450.0;18159.0;13.18;1.00
31/3/23;18159.0;17941.0;18341.0;17905.0;7.78;1.62
30/3/23;17869.0;17869.0;17941.0;17832.0;2.80;0.82
29/3/23;17724.0;17796.0;17869.0;17687.0;20.08;-0.20
28/3/23;17760.0;17905.0;18014.0;17760.0;10.96;0.00
27/3/23;17760.0;17869.0;17978.0;17687.0;3.25;-0.40
24/3/23;17832.0;17869.0;18050.0;17796.0;2.22;0.20
23/3/23;17796.0;17506.0;17869.0;17397.0;9.36;1.45
22/3/23;17542.0;17687.0;17687.0;17469.0;2.46;-0.20
21/3/23;17578.0;17724.0;17724.0;17324.0;1.97;0.83
20/3/23;17433.0;17578.0;17687.0;17433.0;3.25;-1.44
17/3/23;17687.0;17832.0;17905.0;17687.0;1.65;-0.21
16/3/23;17724.0;17796.0;17978.0;17542.0;3.30;-1.61
15/3/23;18014.0;17869.0;18014.0;17760.0;2.59;3.12
14/3/23;17469.0;17832.0;17941.0;17397.0;8.95;-1.84
13/3/23;17796.0;17978.0;18123.0;17687.0;5.31;-1.61
10/3/23;18087.0;18196.0;18305.0;17978.0;3.20;-1.78
9/3/23;18414.0;18159.0;18486.0;18087.0;4.94;1.40
8/3/23;18159.0;17615.0;18159.0;17615.0;3.68;2.04
7/3/23;17796.0;17978.0;18159.0;17651.0;6.14;0.82
6/3/23;17651.0;18050.0;18232.0;17651.0;6.91;-0.81
3/3/23;17796.0;18196.0;18377.0;17796.0;3.17;-2.20
2/3/23;18196.0;18159.0;18486.0;18159.0;4.41;-0.39
1/3/23;18268.0;17724.0;18305.0;17578.0;3.35;3.07
28/2/23;17724.0;17796.0;17978.0;17615.0;8.13;0.62
27/2/23;17615.0;17796.0;17869.0;17506.0;4.11;-1.42
24/2/23;17869.0;18159.0;18377.0;17832.0;2.95;-3.15
23/2/23;18450.0;17978.0;18523.0;17615.0;5.11;2.22
22/2/23;18050.0;18305.0;18559.0;18050.0;3.51;-2.55
21/2/23;18523.0;18740.0;18886.0;18523.0;2.27;-1.16
20/2/23;18740.0;17941.0;18740.0;17905.0;6.48;4.03
17/2/23;18014.0;18050.0;18123.0;17832.0;2.27;0.00
16/2/23;18014.0;18014.0;18014.0;17724.0;2.15;1.02
15/2/23;17832.0;17360.0;17905.0;17251.0;4.40;2.93
14/2/23;17324.0;17506.0;17506.0;17288.0;1.90;-0.21
13/2/23;17360.0;17542.0;17542.0;17288.0;3.43;-1.24
10/2/23;17578.0;17869.0;17978.0;17578.0;2.65;-1.22
9/2/23;17796.0;17905.0;18232.0;17796.0;4.27;-0.61
8/2/23;17905.0;18014.0;18196.0;17832.0;2.54;0.20
7/2/23;17869.0;18159.0;18232.0;17724.0;3.27;-1.21
6/2/23;18087.0;17724.0;18268.0;17542.0;3.17;1.64
3/2/23;17796.0;18159.0;18341.0;17724.0;12.61;-2.00
2/2/23;18159.0;18268.0;18595.0;18014.0;3.81;-0.80
1/2/23;18305.0;18958.0;19067.0;18232.0;4.61;-3.26
31/1/23;18922.0;18450.0;18922.0;18159.0;4.60;2.56
30/1/23;18450.0;19104.0;19140.0;18450.0;7.14;-3.61
27/1/23;19140.0;19140.0;19249.0;18813.0;4.97;1.34
19/1/23;18886.0;18523.0;18886.0;18486.0;7.30;1.96
18/1/23;18523.0;18377.0;18668.0;18232.0;7.19;0.79
17/1/23;18377.0;18196.0;18486.0;18123.0;5.27;1.20
16/1/23;18159.0;17542.0;18159.0;17542.0;4.68;3.52
13/1/23;17542.0;17869.0;18014.0;17542.0;2.85;-1.43
12/1/23;17796.0;17578.0;17905.0;17578.0;3.81;1.24
11/1/23;17578.0;17142.0;17760.0;17033.0;7.06;3.20
10/1/23;17033.0;16888.0;17033.0;16670.0;4.05;1.51
9/1/23;16779.0;16961.0;16961.0;16670.0;2.31;-0.22
6/1/23;16816.0;16561.0;16961.0;16416.0;4.50;1.31
5/1/23;16598.0;16525.0;16707.0;16452.0;2.78;0.89
4/1/23;16452.0;16598.0;16598.0;16380.0;2.17;-0.22
3/1/23;16489.0;15980.0;16489.0;15944.0;2.05;3.65
30/12/22;15908.0;15980.0;16126.0;15835.0;1.77;-0.45
29/12/22;15980.0;15980.0;16271.0;15835.0;2.39;0.00
28/12/22;15980.0;16053.0;16307.0;15944.0;2.42;-0.45
27/12/22;16053.0;16053.0;16416.0;15980.0;2.70;0.00
26/12/22;16053.0;16634.0;16634.0;16053.0;2.35;-3.49
23/12/22;16634.0;16634.0;16634.0;16198.0;2.29;0.00
22/12/22;16634.0;16707.0;16707.0;16525.0;2.59;0.44
21/12/22;16561.0;16416.0;16707.0;16198.0;2.50;1.11
20/12/22;16380.0;16525.0;16634.0;16126.0;3.39;-0.88
19/12/22;16525.0;16634.0;16888.0;16525.0;4.47;-1.09
16/12/22;16707.0;16707.0;16997.0;16598.0;2.94;-0.86
15/12/22;16852.0;16707.0;17070.0;16707.0;5.44;0.21
14/12/22;16816.0;16779.0;17033.0;16525.0;4.35;0.44
13/12/22;16743.0;16271.0;16743.0;16162.0;3.56;2.45
12/12/22;16343.0;16743.0;16925.0;16343.0;4.21;-2.39
9/12/22;16743.0;16525.0;16852.0;16307.0;4.39;1.77
8/12/22;16452.0;16307.0;17288.0;16053.0;6.34;1.57
7/12/22;16198.0;16343.0;16343.0;15799.0;4.36;0.00
6/12/22;16198.0;17142.0;17251.0;16198.0;6.82;-5.51
5/12/22;17142.0;17106.0;17433.0;16852.0;6.24;0.42
2/12/22;17070.0;16343.0;17070.0;16089.0;6.34;4.45
1/12/22;16343.0;16198.0;16598.0;15980.0;9.01;1.81
30/11/22;16053.0;16162.0;16307.0;15835.0;5.45;-0.22
29/11/22;16089.0;16162.0;16162.0;15762.0;5.21;-0.45
28/11/22;16162.0;15690.0;16162.0;15653.0;6.93;3.49
25/11/22;15617.0;15617.0;15617.0;15290.0;3.74;2.38
24/11/22;15254.0;14963.0;15399.0;14818.0;3.05;1.69
23/11/22;15000.0;14818.0;15218.0;14782.0;3.38;1.47
22/11/22;14782.0;14818.0;15508.0;14782.0;5.86;-1.21
21/11/22;14963.0;15399.0;15399.0;14963.0;3.01;-2.60
18/11/22;15363.0;15109.0;15581.0;14963.0;4.68;0.48
17/11/22;15290.0;15109.0;15508.0;15109.0;5.69;3.19
16/11/22;14818.0;13728.0;14818.0;13002.0;9.78;6.80
15/11/22;13874.0;14709.0;14854.0;13874.0;8.68;-18.18
14/11/22;16957.0;17124.0;17291.0;16665.0;6.05;-2.41
11/11/22;17375.0;17291.0;17709.0;17083.0;4.97;4.00
10/11/22;16707.0;17250.0;17458.0;16289.0;6.28;-3.61
9/11/22;17333.0;17876.0;18127.0;17291.0;3.77;-2.59
8/11/22;17793.0;17208.0;18168.0;16832.0;4.68;3.15
7/11/22;17250.0;17458.0;17542.0;16874.0;5.64;2.48
4/11/22;16832.0;17834.0;17876.0;16665.0;14.51;-5.62
3/11/22;17834.0;17960.0;18377.0;17834.0;3.77;-2.06
2/11/22;18210.0;18711.0;18753.0;18210.0;4.07;-2.90
1/11/22;18753.0;18795.0;19213.0;18670.0;3.86;0.22
31/10/22;18711.0;18670.0;18795.0;18085.0;4.31;0.45
28/10/22;18628.0;18711.0;18837.0;18419.0;4.08;1.13
27/10/22;18419.0;17291.0;18419.0;17124.0;5.57;6.78
26/10/22;17250.0;17208.0;17458.0;16874.0;2.49;1.23
25/10/22;17041.0;16456.0;17417.0;15997.0;5.67;4.62
24/10/22;16289.0;17083.0;17124.0;16038.0;3.22;-4.41
21/10/22;17041.0;17834.0;17834.0;16915.0;3.89;-4.45
20/10/22;17834.0;17625.0;17960.0;17291.0;4.63;1.19
19/10/22;17625.0;18043.0;18043.0;17542.0;1.66;-1.40
18/10/22;17876.0;17793.0;17960.0;17625.0;3.18;2.15
17/10/22;17500.0;16957.0;17542.0;16915.0;4.32;0.48
14/10/22;17417.0;17124.0;17458.0;16874.0;3.61;4.51
13/10/22;16665.0;15621.0;16665.0;15454.0;4.49;6.68
12/10/22;15621.0;14952.0;15621.0;14869.0;3.87;6.86
11/10/22;14618.0;15621.0;15621.0;14577.0;7.40;-6.42
10/10/22;15621.0;15203.0;15955.0;15203.0;7.44;0.27
7/10/22;15579.0;16331.0;16623.0;15537.0;9.76;-6.75
6/10/22;16707.0;17417.0;17709.0;16707.0;3.28;-3.84
5/10/22;17375.0;17625.0;17918.0;17375.0;3.74;-0.95
4/10/22;17542.0;18127.0;18335.0;17542.0;3.99;-2.78
3/10/22;18043.0;18419.0;18628.0;17793.0;4.21;-2.70
30/9/22;18544.0;18377.0;18753.0;18252.0;4.85;0.91
29/9/22;18377.0;18503.0;18503.0;18294.0;4.43;0.00
28/9/22;18377.0;18419.0;18586.0;18335.0;2.89;-1.79
27/9/22;18711.0;18544.0;18753.0;18461.0;1.69;0.90
26/9/22;18544.0;18711.0;18795.0;18210.0;5.23;-1.77
23/9/22;18878.0;18920.0;19171.0;18878.0;1.69;-0.88
22/9/22;19046.0;18795.0;19046.0;18795.0;2.10;0.89
21/9/22;18878.0;19087.0;19087.0;18878.0;1.49;-1.31
20/9/22;19129.0;19129.0;19171.0;18878.0;2.19;0.22
19/9/22;19087.0;19338.0;19380.0;18962.0;2.94;-1.30
16/9/22;19338.0;19630.0;19714.0;19296.0;2.44;-1.70
15/9/22;19672.0;19714.0;19714.0;19588.0;1.82;0.21
14/9/22;19630.0;19630.0;19714.0;19505.0;2.42;-1.26
13/9/22;19881.0;19964.0;20048.0;19714.0;1.69;0.21
12/9/22;19839.0;20048.0;20215.0;19839.0;1.60;-1.04
9/9/22;20048.0;20215.0;20215.0;19839.0;2.56;0.00
8/9/22;20048.0;20382.0;20424.0;20048.0;2.39;-1.24
7/9/22;20299.0;20466.0;20549.0;20299.0;3.70;-1.42
6/9/22;20591.0;20466.0;20633.0;20424.0;2.77;0.61
5/9/22;20466.0;20507.0;20674.0;20424.0;2.65;-0.61
31/8/22;20591.0;20507.0;20674.0;20507.0;2.26;0.41
30/8/22;20507.0;20549.0;20758.0;20507.0;2.32;0.00
29/8/22;20507.0;20424.0;20633.0;20299.0;3.70;-1.01
26/8/22;20716.0;20967.0;21134.0;20674.0;4.46;-0.80
25/8/22;20883.0;20758.0;20883.0;20674.0;4.18;0.60
24/8/22;20758.0;20633.0;20800.0;20591.0;3.11;0.20
23/8/22;20716.0;20340.0;20716.0;20215.0;2.74;0.61
22/8/22;20591.0;20716.0;20716.0;20549.0;2.58;-0.80
19/8/22;20758.0;21009.0;21009.0;20716.0;2.20;-1.19
18/8/22;21009.0;20841.0;21092.0;20716.0;6.88;0.81
17/8/22;20841.0;20841.0;20883.0;20758.0;3.85;0.40
16/8/22;20758.0;20800.0;20841.0;20591.0;3.72;-0.40
15/8/22;20841.0;20800.0;21009.0;20716.0;3.63;0.60
12/8/22;20716.0;20633.0;20758.0;20549.0;1.68;0.20
11/8/22;20674.0;20883.0;20967.0;20633.0;3.96;-0.40
10/8/22;20758.0;20841.0;20925.0;20674.0;2.29;-0.40
9/8/22;20841.0;20800.0;20883.0;20633.0;4.09;0.81
8/8/22;20674.0;20716.0;20883.0;20591.0;3.68;-0.40
5/8/22;20758.0;20883.0;20883.0;20466.0;3.76;-0.60
4/8/22;20883.0;20883.0;21092.0;20800.0;5.05;0.20
3/8/22;20841.0;20883.0;20925.0;20633.0;6.99;0.20
2/8/22;20800.0;20883.0;20925.0;20633.0;3.90;-0.40
1/8/22;20883.0;20591.0;20883.0;20466.0;5.12;1.63
29/7/22;20549.0;20507.0;20633.0;20424.0;4.39;0.61
28/7/22;20424.0;20633.0;20633.0;20382.0;3.85;1.03
27/7/22;20215.0;20048.0;20215.0;20006.0;1.02;0.62
26/7/22;20090.0;20048.0;20257.0;20048.0;1.71;0.00
25/7/22;20090.0;20215.0;20382.0;19964.0;2.13;-1.23
22/7/22;20340.0;20591.0;20716.0;20340.0;2.35;-1.22
21/7/22;20591.0;20299.0;20800.0;20215.0;4.96;1.44
20/7/22;20299.0;20131.0;20340.0;19964.0;3.50;1.68
19/7/22;19964.0;19964.0;20006.0;19881.0;1.73;0.00
18/7/22;19964.0;20131.0;20215.0;19964.0;2.79;-0.42
15/7/22;20048.0;20257.0;20424.0;20048.0;3.04;-0.21
14/7/22;20090.0;19881.0;20173.0;19881.0;1.64;0.21
13/7/22;20048.0;20048.0;20382.0;19881.0;2.45;0.00
12/7/22;20048.0;19714.0;20048.0;19630.0;837.32K;2.13
11/7/22;19630.0;19923.0;20048.0;19630.0;1.88;-2.08
8/7/22;20048.0;20215.0;20382.0;20048.0;2.32;-0.62
7/7/22;20173.0;20299.0;20466.0;20131.0;2.87;-0.21
6/7/22;20215.0;20382.0;20466.0;19714.0;2.32;-1.02
5/7/22;20424.0;20424.0;20549.0;20257.0;3.44;0.82
4/7/22;20257.0;20382.0;20466.0;20048.0;2.10;0.83
1/7/22;20090.0;19923.0;20090.0;19630.0;2.13;0.21
30/6/22;20048.0;20466.0;20466.0;20006.0;2.40;-0.83
29/6/22;20215.0;20215.0;20466.0;20048.0;2.25;-1.23
28/6/22;20466.0;19881.0;20716.0;19797.0;3.45;2.30
27/6/22;20006.0;19881.0;20173.0;19756.0;2.81;0.63
24/6/22;19881.0;19797.0;20048.0;19630.0;1.83;0.21
23/6/22;19839.0;19547.0;19923.0;19254.0;2.46;0.00
22/6/22;19839.0;19380.0;19964.0;19380.0;2.91;3.26
21/6/22;19213.0;18795.0;19380.0;18795.0;3.08;0.44
20/6/22;19129.0;19296.0;19630.0;19046.0;4.55;-0.87
17/6/22;19296.0;19630.0;19923.0;19087.0;3.64;-4.15
16/6/22;20131.0;19714.0;20131.0;19714.0;2.21;2.12
15/6/22;19714.0;20424.0;20466.0;19296.0;4.18;-2.07
14/6/22;20131.0;19964.0;20424.0;19630.0;2.36;0.84
13/6/22;19964.0;20883.0;20883.0;19881.0;4.40;-5.16
10/6/22;21050.0;21050.0;21552.0;21009.0;2.62;-2.14
9/6/22;21510.0;21552.0;21635.0;20925.0;3.90;0.20
8/6/22;21468.0;20800.0;21468.0;20591.0;5.17;3.01
7/6/22;20841.0;21134.0;21134.0;20299.0;2.59;-1.39
6/6/22;21134.0;21134.0;21343.0;21050.0;1.95;0.00
3/6/22;21134.0;21301.0;21384.0;20800.0;1.62;-0.20
2/6/22;21176.0;21384.0;21677.0;21176.0;4.31;1.89
1/6/22;20783.0;21251.0;21251.0;20783.0;5.06;-1.43
31/5/22;21084.0;21184.0;21251.0;21050.0;3.38;-1.25
30/5/22;21351.0;21384.0;21384.0;21050.0;3.23;0.47
27/5/22;21251.0;20583.0;21251.0;20449.0;7.06;4.78
26/5/22;20282.0;20315.0;20382.0;20048.0;3.87;1.17
25/5/22;20048.0;19246.0;20048.0;19246.0;5.48;4.17
24/5/22;19246.0;19246.0;19246.0;18812.0;2.26;1.23
23/5/22;19012.0;19446.0;19580.0;18912.0;1.71;-2.07
20/5/22;19413.0;19112.0;19580.0;19112.0;2.78;1.57
19/5/22;19112.0;18979.0;19380.0;18778.0;2.67;-1.21
18/5/22;19346.0;19847.0;19881.0;19246.0;5.06;-1.03
17/5/22;19547.0;18444.0;19614.0;18377.0;3.76;5.98
16/5/22;18444.0;18478.0;19179.0;18377.0;7.39;0.36
13/5/22;18377.0;19981.0;20248.0;18377.0;8.83;-6.78
12/5/22;19714.0;20516.0;20883.0;19714.0;4.50;-6.64
11/5/22;21117.0;20583.0;21117.0;20449.0;3.33;2.59
10/5/22;20583.0;20248.0;20716.0;19981.0;5.53;0.66
9/5/22;20449.0;20716.0;20716.0;19847.0;7.44;-1.29
6/5/22;20716.0;20850.0;21251.0;20616.0;2.76;-2.21
5/5/22;21184.0;21585.0;21585.0;20917.0;4.61;-0.16
4/5/22;21217.0;21552.0;21719.0;21217.0;2.96;-2.91
29/4/22;21852.0;20716.0;21852.0;20549.0;6.67;5.48
28/4/22;20716.0;20449.0;20850.0;20449.0;2.16;0.32
27/4/22;20649.0;20516.0;20850.0;20248.0;4.07;0.00
26/4/22;20649.0;20382.0;20883.0;20048.0;8.78;1.31
25/4/22;20382.0;21585.0;21685.0;20382.0;11.85;-5.57
22/4/22;21585.0;21184.0;21785.0;21184.0;7.46;2.54
21/4/22;21050.0;21384.0;21719.0;21050.0;8.48;-17.52
20/4/22;25520.0;25360.0;25760.0;25320.0;5.61;0.79
19/4/22;25320.0;26080.0;26240.0;25280.0;6.56;-3.51
18/4/22;26240.0;26800.0;26880.0;26240.0;7.43;-2.24
15/4/22;26840.0;27040.0;27200.0;26760.0;6.74;-0.74
14/4/22;27040.0;26920.0;27320.0;26880.0;6.13;0.45
13/4/22;26920.0;26800.0;27080.0;26640.0;6.32;0.60
12/4/22;26760.0;27080.0;27080.0;26680.0;6.15;-1.18
8/4/22;27080.0;26960.0;27200.0;26920.0;11.13;0.74
7/4/22;26880.0;26720.0;27320.0;26600.0;12.06;1.20
6/4/22;26560.0;26280.0;26640.0;26200.0;5.20;0.61
5/4/22;26400.0;26720.0;26720.0;26360.0;5.64;-1.49
4/4/22;26800.0;26880.0;26960.0;26720.0;5.99;0.30
1/4/22;26720.0;26440.0;26720.0;26400.0;7.33;1.06
31/3/22;26440.0;26160.0;26560.0;26080.0;6.90;1.38
30/3/22;26080.0;25920.0;26320.0;25840.0;5.19;0.77
29/3/22;25880.0;25960.0;26120.0;25840.0;4.58;0.00
28/3/22;25880.0;26160.0;26240.0;25840.0;6.09;-1.07
25/3/22;26160.0;26320.0;26520.0;26160.0;4.17;-0.61
24/3/22;26320.0;26440.0;26560.0;26280.0;3.59;-0.90
23/3/22;26560.0;26560.0;26720.0;26520.0;2.58;-0.30
22/3/22;26640.0;26400.0;26720.0;26400.0;4.16;1.06
21/3/22;26360.0;26320.0;26400.0;26160.0;4.13;0.46
18/3/22;26240.0;26400.0;26480.0;26240.0;3.25;0.00
17/3/22;26240.0;26520.0;26560.0;26240.0;3.28;0.00
16/3/22;26240.0;26320.0;26440.0;26120.0;4.12;0.00
15/3/22;26240.0;26240.0;26520.0;26160.0;3.44;0.31
14/3/22;26160.0;26000.0;26240.0;25960.0;3.41;0.00
11/3/22;26160.0;26240.0;26360.0;26080.0;3.39;-0.61
10/3/22;26320.0;26400.0;26720.0;26320.0;2.75;0.61
9/3/22;26160.0;26200.0;26360.0;25920.0;5.22;0.31
8/3/22;26080.0;26400.0;26560.0;26040.0;9.03;-1.95
7/3/22;26600.0;26800.0;27040.0;26520.0;5.87;-3.06
4/3/22;27440.0;26720.0;27440.0;26400.0;8.66;2.54
3/3/22;26760.0;26400.0;26760.0;26320.0;10.21;1.67
2/3/22;26320.0;26960.0;27200.0;26320.0;17.35;-2.81
1/3/22;27080.0;27200.0;27200.0;26840.0;7.01;-0.15
28/2/22;27120.0;27440.0;27480.0;27120.0;4.82;-1.31
25/2/22;27480.0;27600.0;27800.0;27440.0;6.89;-0.29
24/2/22;27560.0;27480.0;27680.0;26760.0;11.12;-0.43
23/2/22;27680.0;27840.0;28080.0;27680.0;7.32;-0.29
22/2/22;27760.0;27200.0;27760.0;26880.0;10.12;0.87
21/2/22;27520.0;27120.0;27520.0;26840.0;9.11;1.62
18/2/22;27080.0;27280.0;27400.0;26960.0;9.15;-1.31
